# Vigil IOC: Malicious/stalkerware Android packages
# Format: package_name|threat_name|category
com.mango.findmyphone|AndroidPolice|stalkerware
com.map.system|XNSpy|stalkerware
com.marcyl.wagbversion.gblatest.gbproversion.lite|GB WA Warna Latest Version|spyware
com.masto.kicter|Free Comic Photos|spyware
com.maxinetate.jessicabailey.fosterphotoeffect|Foster - Cartoon Photo Effect|spyware
com.maxxspy.system|1TopSpy|stalkerware
com.maxxspy.system|HelloSpy|stalkerware
com.maxxspy|1TopSpy|stalkerware
com.maxxspy|HelloSpy|stalkerware
com.merkee.neosnap.photo.editor.pro|NeoSnap Photo Editor|spyware
com.meta.adsformeta2|Business Ads for Meta|spyware
com.meta.adsformeta3|Business Meta Manager|spyware
com.meta.optimizer|Meta Optimizer - Ads Analysis|spyware
com.metasploit.stage|Metasploit|stalkerware
com.meteor.fast.connection|Meteor vpn|spyware
com.meuspy|MeuSpy|stalkerware
com.mexsier.nebwallpaper|Nebula Wallpaper|spyware
com.microsoft.familysafety|Unknown|stalkerware
com.milohoward.rosalindvega.theobarber.photoframeeffecteditor|Photo Editor - Frame Effect|spyware
com.minspy.v2|Cocospy|stalkerware
com.minspy.v3|Cocospy|stalkerware
com.mit.networkadapter|VIPTrack|stalkerware
com.mit.viptrackpro|VIPTrack|stalkerware
com.mkce.fsvc|Full Screen Video Editor|spyware
com.mnbeautif.lanchmn|Nice Photo|spyware
com.mnwkvijy.wzyxgrft|AndroidPolice|stalkerware
com.mnwkvijy.wzyxgrft|KidLogger|stalkerware
com.mob.service.control|MobileTrackerFree|stalkerware
com.mobiispy.system|1TopSpy|stalkerware
com.mobiispy.system|HelloSpy|stalkerware
com.mobiispy|1TopSpy|stalkerware
com.mobiispy|HelloSpy|stalkerware
com.mobile.asgard|GPSTrackerLoki|stalkerware
com.mobile.gps|MobileTrackerFree|stalkerware
com.mobile.loc|MobileTrackerFree|stalkerware
com.mobile.loki|GPSTrackerLoki|stalkerware
com.mobilefindfree|AppSpy|stalkerware
com.mobileservice.sync|Mrecorder|stalkerware
com.mobileservice.sync|mobrec|stalkerware
com.mobileservices2.synchronization|Mrecorder|stalkerware
com.mobileservices2.synchronization|mobrec|stalkerware
com.mobilespy.io|Fenced|stalkerware
com.mobilespy.io|MobileSpyIo|stalkerware
com.mobiletrackerfree.secondapp|MobileTrackerFree|stalkerware
com.mobiletrackerfree.www|MobileTrackerFree|stalkerware
com.mobiletracker|MobileTrackerFree|stalkerware
com.mobitra.todv|AndroidPolice|stalkerware
com.mobitra.todv|Gpspy|stalkerware
com.mobphn.monit|AndroidPolice|stalkerware
com.mobtr.danbel|AndroidPolice|stalkerware
com.mobtr.danbel|Gpspy|stalkerware
com.moker.sticker|Sticker Maker Pro|spyware
com.mold.figure.gym|Mold Figure Gym|spyware
com.monitor.phone.s0ft.phonemonitor|PhoneMonitor|stalkerware
com.monitor.phone.s0ft.phonemonitor|Unknown|stalkerware
com.monitorchecker|AndroidPolice|stalkerware
com.monitorchecker|MonitorChecker|stalkerware
com.monspap.alarm|EasyPhoneTrack|stalkerware
com.mood.camerapluss|Mood Camera|spyware
com.mophtr.td|AndroidPolice|stalkerware
com.mophtr.td|Gpspy|stalkerware
com.mosiaguda.astrohoroscope|Astro Horoscope Guide 2022|spyware
com.moxlndmp.uhzhgzjh|BrunoEspiao|stalkerware
com.moxlndmp.uhzhgzjh|Unknown|stalkerware
com.mrblue.setting|1TopSpy|stalkerware
com.mrblue.setting|HelloSpy|stalkerware
com.mrbluetooth.setting|1TopSpy|stalkerware
com.mrbluetooth.setting|HelloSpy|stalkerware
com.mrecorder.callrecorder|Mrecorder|stalkerware
com.mrecorder.callrecorder|mobrec|stalkerware
com.mrtred.setred|1TopSpy|stalkerware
com.mrtred.setred|HelloSpy|stalkerware
com.mspy.lite|mSpy|stalkerware
com.mtf.download|MobileTrackerFree / MonitorLoverman / MTrack / CellTracker / TrackMobil|stalkerware
com.mtf.download|MobileTrackerFree|stalkerware
com.mtf.d|MobileTrackerFree|stalkerware
com.mumu.music.mmp|MuMus Music Player|spyware
com.mxspy|System Service|stalkerware
com.mxspy|TheTruthSpy|stalkerware
com.my.spy.app|MySpyApps|stalkerware
com.my.spy.app|Unknown|stalkerware
com.myappspqwddeexo|SpyHuman|stalkerware
com.netowrk.service|MobileTrackerFree|stalkerware
com.newsandpic.cityphoto|Photo PIP 2022|spyware
com.nhevvtmt.thinkquo|BrunoEspiao|stalkerware
com.niceimg.editorsa|Camera PIP|spyware
com.nsmon.guard|NeoSpy|stalkerware
com.ntckdlhc.oifhnjwp|AndroidPolice|stalkerware
com.ntckdlhc.oifhnjwp|KidLogger|stalkerware
com.nuclearpower.vpnp|Nuclear VPN Proxy|spyware
com.okenyo.creatkartoon.studio|Okenyo Studio Creatoon|spyware
com.oknia.panacamera|Pana Camera|spyware
com.olfitness.android|Daily Fitness OL|spyware
com.onlansuyanto.editor.bading|Onlan Cartoon Editor|spyware
com.oransoda.player.soda|Soda Music Player|spyware
com.ots.antitheft|AbsoluTrack|stalkerware
com.ots.antitheft|RemoteSecurity|stalkerware
com.ots.ladieschildprotection|AbsoluTrack|stalkerware
com.ots.ladieschildprotection|RemoteSecurity|stalkerware
com.ots.remotesecurity|AbsoluTrack|stalkerware
com.ots.remotesecurity|RemoteSecurity|stalkerware
com.ots.womenchildsafety|AbsoluTrack|stalkerware
com.ots.womenchildsafety|RemoteSecurity|stalkerware
com.ownspy.android|OwnSpy|stalkerware
com.palmistry.ofdestiny|Palmistry of Destiny|spyware
com.panspy.android|PanSpy|stalkerware
com.papalai.popularemoji|Popular Emoji|spyware
com.pedomeste.steppedometer|Hot Sexy Girls|spyware
com.perfectphoto.lookablum|Perfect Photo Album|spyware
com.peweephotoon.halfcartoon|Pewee Photoon - Photo Cartoon|spyware
com.phabanner.cameraig|Photo PIP|spyware
com.phone.tracker.smsb|AndroidPolice|stalkerware
com.phonepad.sniper|Critical Strike Ops - FPS 3D shooting Game|spyware
com.phonepad.towerdefense|Tower Defense Zone - Batmen Rush|spyware
com.phonespector.app|AutoForward|stalkerware
com.phonespector.app|HighsterMobile|stalkerware
com.phonetrackerofficial1|SpyphoneMobileTracker|stalkerware
com.phonetrackerofficial|SpyphoneMobileTracker|stalkerware
com.photo.adjuster|Simple Photo Adjuster|spyware
com.photo.blureffect|Blur Effect Camera|spyware
com.photo.move|Photo Gaming Puzzle|spyware
com.photo.panoramacamera|Panorama Camera|spyware
com.photoeditor.pipcamera.photoeffects|Pip Camera 2022|spyware
com.photoeditor.proy|Photo editor Pro|spyware
com.photoeditor.sweetsummer|Sweet Summer Camera App|spyware
com.photoeditoreffect.mojung|Abrasive Photo Editor|spyware
com.photolupo.pipwall|Photo Editors|spyware
com.photoplaze.rainbow.color|Rainbow Photo Plaze|spyware
com.photosticker.camerayou|Photo Sticker&Camera:make you beauty|spyware
com.phtranlo.tifach|AndroidPolice|stalkerware
com.phtranlo.tifach|Gpspy|stalkerware
com.piccollage.imageeditors|Pic collage: photo editor&beauty image|spyware
com.piclibra.apiceditor|Camera PIP Editor|spyware
com.pip.photo.editor.camera.pipimage.maker|PIP Pic Camera Photo Editor|spyware
com.piphoto.pipsapp|PIP Photo|spyware
com.pipnames.gocamera|PIP Editor Collage|spyware
com.play.services|uMobix|stalkerware
com.playapp.arteffect.app|ToonArt|spyware
com.playrix.manormatter|Treasures of the Pharaoh|spyware
com.plugiedit.editandimg|PIP Pic Camera Photo Editor|spyware
com.popo.analyse|PhoneSpy|stalkerware
com.popo.analyse|Unknown|stalkerware
com.postergrid.resdecypic|Photo Collage Maker Pic|spyware
com.pped.topcam|Perfect Photo Editor|spyware
com.prettysmart.easyuse.powerlock|Smart AppLock|spyware
com.privacyapp.applocker.coolock|Cool Lock|spyware
com.probit.flare|Unknown|stalkerware
com.prophoto.editor|1TopSpy|stalkerware
com.prophoto.editor|HelloSpy|stalkerware
com.protect.download|MobileTrackerFree|stalkerware
com.protect|AndroidPolice|stalkerware
com.protect|KidLogger|stalkerware
com.psac.a.processservice|MobiSpy|stalkerware
com.pser.sysutils|AndroidPolice|stalkerware
com.pser.sysutils|CellSpy|stalkerware
com.pt.bark|bark|stalkerware
com.pulse.leftstrong.app|Pulse Music Player|spyware
com.pumpkinvpn.proxysafen|Pumpkin VPN|spyware
com.punk.data.transmission|Punk Vpn|spyware
com.purevpn.secure.intenetproxy|Pure-VPN:Fast Stable Secure internet Proxy|spyware
com.pvojpamt.tzzyqjyb|PhoneMonitor|stalkerware
com.quality.famous.deep|Deep Art Effects|spyware
com.qwertyuiop.asdfghjkl|OneSpy|stalkerware
com.qzogle.android.jacfut|AndroidPolice|stalkerware
com.qzogle.android.jacfut|Kurulum|stalkerware
com.qzogle.xndroid.jacfup|AndroidPolice|stalkerware
com.qzogle.xndroid.jacfup|Kurulum|stalkerware
com.qzogle.xndroid.jacfut|AndroidPolice|stalkerware
com.qzogle.xndroid.jacfut|Kurulum|stalkerware
com.rana_aditya.child|Spyzier|stalkerware
com.rana_aditya.child|Unknown|stalkerware
com.realdrive.dreamgame|Real Driving|spyware
com.realtime.spyapp|RealtimeSpy|stalkerware
com.realtime.spyapp|Unknown|stalkerware
com.rebekkadreyer.facecartooneffect.photoeditor|Papatoon Face Art Editor|spyware
com.remote.app|Unknown|stalkerware
com.remote.app|XploitSPY|stalkerware
com.renanespic.addpici|Camera Photo Editor|spyware
com.rephko.stha|AndroidPolice|stalkerware
com.rephko.stha|Gpspy|stalkerware
com.retina.phonesheriff|PhoneSheriff|stalkerware
com.retina21.ms41|PhoneSheriff|stalkerware
com.retina22.ms6|PhoneSheriff|stalkerware
com.retinasoft.ephonetracker|PhoneSheriff|stalkerware
com.retmagic.piplike|PIP Magic 2022|spyware
com.rextate.photovideomaker|Photo Video Creator with Music|spyware
com.ring.alarm.tone.flash|Pop Ringtone|spyware
com.rismas.tdaycam|Christmas Sticker Camera App|spyware
com.rnapp.fmfm|Ads Manager for Meta|spyware
com.roc.ketcon|Rocket Connect|spyware
com.rspl15.nanny.android|PhoneSheriff|stalkerware
com.rspl16.nanny.android|PhoneSheriff|stalkerware
com.rspl17.nanny.android|PhoneSheriff|stalkerware
com.rspl18.nanny.android|PhoneSheriff|stalkerware
com.rspl19.nanny.android|PhoneSheriff|stalkerware
com.rspl20.nanny.android|PhoneSheriff|stalkerware
com.rspl21.nanny.android|PhoneSheriff|stalkerware
com.rspl22.retinaspy|PhoneSheriff|stalkerware
com.runaki.synclogs|ShadowSpy|stalkerware
com.rushcar.hypergame|Rush Car 3D|spyware
com.rushhour.hyperovertake|Rush Hour 3D - Heavy Traffic|spyware
com.rynama.videoeditor|Video Editor|spyware
com.s2m.seas|AndroidPolice|stalkerware
com.s2m.seas|Gpspy|stalkerware
com.s2m|AndroidPolice|stalkerware
com.s2m|Gpspy|stalkerware
com.sa.app|SpyAdvice|stalkerware
com.safe.fast.connect|Safe Link|spyware
com.safesecureservice|Secure Service|stalkerware
com.safesecureservice|SpyHuman|stalkerware
com.saloomughal.spyapp|BlurSpy|stalkerware
com.sap4mobile|AndroidPolice|stalkerware
com.sap4mobile|Gpspy|stalkerware
com.saprontsevgertrud.cartoonillustrator|Cartoon Illustrator|spyware
com.satan.gifpipo|PIPO GIF|spyware
com.saxfamqvxj|SpyHuman|stalkerware
com.sc.cocospy.v2|Cocospy|stalkerware
com.sc.fonemonitor.v2|Cocospy|stalkerware
com.sc.fonemonitor|Cocospy|stalkerware
com.sc.minspy.v2|Cocospy|stalkerware
com.sc.neatspy.v2|Cocospy|stalkerware
com.sc.safespy.v2|Cocospy|stalkerware
com.sc.safespy.v3|Cocospy|stalkerware
com.sc.spyic.v2|Cocospy|stalkerware
com.sc.spyic.v3|Cocospy|stalkerware
com.sc.spyier.v2|Cocospy|stalkerware
com.sc.spyier.v2|Spyier|stalkerware
com.sc.spyine.v2|Cocospy|stalkerware
com.sc.spyzie.v2|Cocospy|stalkerware
com.sc.teensafe.v2|Cocospy|stalkerware
com.screentime|AndroidPolice|stalkerware
com.sec.android.internet.im.service.im20190118|iKeyMonitor|stalkerware
com.sec.android.internet.im.service.im20190419|iKeyMonitor|stalkerware
com.sec.android.internet.im.service.im20210815|iKeyMonitor|stalkerware
com.sec.android.internet.service.ik|Internet Service|stalkerware
com.sec.provider.mobile.android|MonitorUltra|stalkerware
com.sec.provider.mobile.android|Unknown|stalkerware
com.secsurf.fastvpn|Surf Vpn|spyware
com.seelad.mucxx.apo|Sealand Music Player|spyware
com.selgdg.febgdsra|AndroidPolice|stalkerware
com.selgdg.febgdsra|KidLogger|stalkerware
com.selgdg.mardsdaf|AndroidPolice|stalkerware
com.selgdg.mardsdaf|KidLogger|stalkerware
com.semantic.childcontrol|SpyMasterPro|stalkerware
com.sensitivity.swarmphoto|Swarm Photo|spyware
com.sepfsp.jasend|AndroidPolice|stalkerware
com.sepfsp.jasend|KidLogger|stalkerware
com.service.mug|SpyMug|stalkerware
com.services.phone|MobileTrackerFree|stalkerware
com.servotronicstech.perfectprocam|Perfect ProCam|spyware
com.sev.android.systemdev|AndroidPolice|stalkerware
com.sev.android.systemdev|CellSpy|stalkerware
com.shadow.client.android|ShadowSpy|stalkerware
com.shadyspy.monitor|ShadySpy|stalkerware
com.shadyspy.monitor|Unknown|stalkerware
com.sheilacoleman.fissioneffectdoeditor|Fission Effectdo Pic Editor|spyware
com.shinestar.camerax|ShineStar Camera|spyware
com.shirleypope.lightexposureedit|Light Exposure Photo Editor|spyware
com.sketchmaster.camplus|Cartoon Cam Pro|spyware
com.sl360|SpyLive360|stalkerware
com.slftz.xlzg|High HD Wallpapers 4K|spyware
com.slidingpuzzle.slidepuzzle|Amazing Photo Puzzle|spyware
com.smart.guardoffline|AbsoluTrack|stalkerware
com.smart.guardoffline|RemoteSecurity|stalkerware
com.smartback|AndroidPolice|stalkerware
com.smartback|Gpspy|stalkerware
com.smart|AndroidPolice|stalkerware
com.smart|Gpspy|stalkerware
com.sms.mms.message.ffei.free|Smart SMS Messages|spyware
com.smstra.xanris|AndroidPolice|stalkerware
com.smstra.xanris|Gpspy|stalkerware
com.snapcamera.beautyys|Snap Beauty Camera|spyware
com.snapch.monabcab|EasyPhoneTrack|stalkerware
com.snapchat.trmonap|EasyPhoneTrack|stalkerware
com.snapeditor.proproxy|Snap Editor Pro|spyware
com.snapface.sticker.camera|Snap Face Camera|spyware
com.snapsandwich.camera|Sandwich SnapBeauty Cam|spyware
com.sofapro.editortoon|Sofa Cartoon - Pro Editor|spyware
com.softalogy.thiefguard|AbsoluTrack|stalkerware
com.softalogy.thiefguard|RemoteSecurity|stalkerware
com.soh|TrackMyPhones|stalkerware
com.solupho.imdetail|PIP 2022|spyware
com.spappm_mondow.alarm|Backup|stalkerware
com.spappm_mondow.alarm|EasyPhoneTrack|stalkerware
com.spappm_mondow.alarm|SpyPhoneApp|stalkerware
com.spapptrakapp.alarm|SpyPhoneApp|stalkerware
com.spatrakappp.alarm|SpyPhoneApp|stalkerware
com.spedgame.dsrg|Drift Speed Racing Game|spyware
com.speed.booster.phonefree|Speed Booster|spyware
com.splicteout.photocolleger|SplitScreen PIP|spyware
com.spy2mobile.light|AndroidPolice|stalkerware
com.spy2mobile.light|Data Backup|stalkerware
com.spy2mobile|AndroidPolice|stalkerware
com.spy2mobile|Gpspy|stalkerware
com.spyapp247.system|SpyApp247|stalkerware
com.spyhumanrev|SpyHuman|stalkerware
com.spyic|Cocospy|stalkerware
com.spynote.software.stubspynote|Scream|stalkerware
com.spynote.software.stubspynote|SpyNote|stalkerware
com.spytoapp.system|SpyToApp|stalkerware
com.spytoapp.system|SystemTask!|stalkerware
com.spyzee|Copy9|stalkerware
com.spyzee|TheTruthSpy|stalkerware
com.sqlengphoto.photoeditorpicmix|PicMix Photo Editor|spyware
com.ssurebrec|Cerberus anti theft|stalkerware
com.ssurebrec|Cerberus|stalkerware
com.star.line.link|Star Line|spyware
com.stillcut.spiraeffect|PIP PHOTO|spyware
com.stmrsa.htxt|AndroidPolice|stalkerware
com.stmrsa.htxt|Gpspy|stalkerware
com.su.per.video|Pvideo|spyware
com.superior.speed.data|Superior Speed|spyware
com.surebrec|Cerberus|stalkerware
com.surfvpn.proxyfast|SurfVPN - Fast VPN Proxy|spyware
com.svpnproxy.free|S-VPN Proxy|spyware
com.svpnproxy.safeclient|S VPN - Fast & Safe VPN Client|spyware
com.sweet.lightlycamera|Lightly Camera|spyware
com.sweetcamera.filterface|Sweet Beauty Plus Camera|spyware
com.sweetsnap.camera.sticker|Beauty Sweet Camera|spyware
com.system.settings|Observer|stalkerware
com.system.settings|Unknown|stalkerware
com.system.task|XNSpy|stalkerware
com.system.user|uMobix|stalkerware
com.systemservice|Copy9|stalkerware
com.systemservice|TheTruthSpy|stalkerware
com.tag.viptrack|VIPTrack|stalkerware
com.tbn.fasts|Speedy Turbo|spyware
com.tbntxear.vfmkjxme|AndroidPolice|stalkerware
com.tbntxear.vfmkjxme|KidLogger|stalkerware
com.tccplos.spth|AndroidPolice|stalkerware
com.tccplos.spth|Gpspy|stalkerware
com.techno.photoposterframe|Fantastic camera|spyware
com.telephony.android|FlexiSpy|stalkerware
com.tentwheel.flyingphoto|Flying Photo|spyware
com.tevi.walpi|AndroidPolice|stalkerware
com.tevi.walpi|Gpspy|stalkerware
com.thaxygpc.xjsjobpn|BrunoEspiao|stalkerware
com.thecybernanny.andapp|Reptilicus|stalkerware
com.theme.cartoon.board.key|Cartoon Keyboard Theme|spyware
com.thetruth|Copy9|stalkerware
com.thetruth|TheTruthSpy|stalkerware
com.thewispy|TheWiSpy|stalkerware
com.thewispy|Unknown|stalkerware
com.threetranslator.wonderas|Translation Assistant|spyware
com.timeon.litclient|Unknown|stalkerware
com.tools.secretcamcorder|SecretCamRecorder|stalkerware
com.topspy.system|HelloSpy|stalkerware
com.topspy.system|System Services|stalkerware
com.topspy|1TopSpy|stalkerware
com.topspy|HelloSpy|stalkerware
com.torrent.fast.exchange|Torrent|spyware
com.touchvpn.free.proxy|Torch VPN Proxy|spyware
com.touchvpn.proxymaster|Touch VPN Master|spyware
com.tracker.sms.mobile|AndroidPolice|stalkerware
com.trackerapps.whatsaptracker|TrackMyPhones|stalkerware
com.tracking_smartphone|TrackingSmartphone|stalkerware
com.tracking_smartphone|XZBO|stalkerware
com.trackmyphone_pro|TrackMyPhones|stalkerware
com.trackmyphones.livefamilytracker|TrackMyPhones|stalkerware
com.trackmyphones.recoverphoneusingchatmessages|TrackMyPhones|stalkerware
com.trackmyphones.tmpusingchatmessages|TrackMyPhones|stalkerware
com.trackview|TrackView|stalkerware
com.trackzone.kids|AndroidPolice|stalkerware
com.traffictour.freegame|Traffic Tour 3D|spyware
com.trandmon.tool|AndroidPolice|stalkerware
com.trixgardner.photazophotoeffect|Photazo - PIP & Cartoon Effect|spyware
com.trphwhat.prob|AndroidPolice|stalkerware
com.truing.motopoolparty|MotoM3X-PoolParty|spyware
com.ts_settings|TrackingSmartphone|stalkerware
com.ts_settings|XZBO|stalkerware
com.ttsapp.catchcheating|TheTruthSpy|stalkerware
com.tuber.vpnproxy.internet|Tuber VPN Proxy|spyware
com.tubevpn.master.free|Tubo VPN Master|spyware
com.tuner.funnelwebview|uMobix|stalkerware
com.turbo.data.transmission|Secure Turbo|spyware
com.tutorial.instalao|MeuSpy|stalkerware
com.ubo.tnspeed|Turbo Net|spyware
com.udxlbuno.plwnnhop|AndroidPolice|stalkerware
com.udxlbuno.plwnnhop|Unknown|stalkerware
com.unlimited.net.request|Unlimited Net|spyware
com.uxgbipup.pdtvcgzc|AndroidPolice|stalkerware
com.uxgbipup.pdtvcgzc|KidLogger|stalkerware
com.uzoifhzk.qmqnpwaf|AndroidPolice|stalkerware
com.uzoifhzk.qmqnpwaf|KidLogger|stalkerware
com.v2.fast.free.rocketvpn|VPN Lite - Fast & Easy use VPN|spyware
com.vendertext.onphoto|Vender Add Text on Photo|spyware
com.viewcalls.rem|AndroidPolice|stalkerware
com.viewsms.remb|AndroidPolice|stalkerware
com.virgovpn.proxyy|Virgo VPN|spyware
com.virsys.tracker|1TopSpy|stalkerware
com.virsys.tracker|HelloSpy|stalkerware
com.vivavpnbooster.free|Viva VPN Booster|spyware
com.vivid.coltor|Vivid Cooleditor|spyware
com.voicechanger.soundseffect|Voice Changer|spyware
com.vpn.proxy.unlimited|Private VPN HD|spyware
com.vvt.android.syncmanager|FlexiSpy|stalkerware
com.w0f0|SpyLive360|stalkerware
com.w1f1|SpyLive360|stalkerware
com.wSpyEra|SpyEra|stalkerware
com.wallpaper4k.tools|4K Wallpaper|spyware
com.wanstep.likekeepstep|Keep Step|spyware
com.waxwell.saunders.pistaphotoeditor|Pista - Cartoon Photo Effect|spyware
com.waynecraig.magicalastrology|Magical Daily Astrology Reader|spyware
com.wb.production|Cocospy|stalkerware
com.whddhd.brilliantphoto|Brilliant Photo|spyware
com.whddhd.fancyphoto|FancyPhoto|spyware
com.whddhd.pixeditor|PixEditor|spyware
com.whtrack.monit|AndroidPolice|stalkerware
com.wifi0|SpyLive360|stalkerware
com.wifiset.service|HelloSpy|stalkerware
com.wifiset.service|Wi-Fi Settings|stalkerware
com.wifisettings.service|1TopSpy|stalkerware
com.wifisettings.service|HelloSpy|stalkerware
com.willowpena.fiestraphotoeditor|Piestra - Comic & Blend Effect|spyware
com.wilmaarnold.kutsalsaglik|Smart PDF Reader and Editor|spyware
com.wisemo.host.v10|WiseMo|stalkerware
com.wisemo.wsmguest.v18|Unknown|stalkerware
com.wisemo.wsmguest.v18|WiseMo|stalkerware
com.wlset.info|PhoneSpy|stalkerware
com.wlset.info|Unknown|stalkerware
com.woman.sport.Female.fitness.net|Female Fitness|spyware
com.workout.play.goal.fitness|Workout Pro|spyware
com.ws.scli|Cocospy|stalkerware
com.ws.sc|Cocospy|stalkerware
com.ws.sc|System Update Service|stalkerware
com.wtspy.apps|WtSpy|stalkerware
com.ww.companion|AndroidPolice|stalkerware
com.ww.companion|Atic|stalkerware
com.wwtspy|WtSpy|stalkerware
com.wwxd.toolkit|Toolkit|spyware
com.wzogle.zndroid.yacfup|AndroidPolice|stalkerware
com.wzogle.zndroid.yacfup|Kurulum|stalkerware
com.xcar.highwayrace.ds|Xcar Highway Race|spyware
com.xevaphoto.cartoonion|Xeva Photo Cartoon|spyware
com.xhunter.client|Unknown|stalkerware
com.xhunter.client|xHunter|stalkerware
com.xingx.gifimage|GIFs-Search Animated GIF & Stickers|spyware
com.xinx.apls|2021 MagicCamPlus|spyware
com.xinxin.anjoyartphoto|Enjoy Art Photo|spyware
com.xno.systemservice|Xnore|stalkerware
com.xnspy.dashboard|XNSpy|stalkerware
com.xonasounds.relaxing|Xona Relaxing Sounds|spyware
com.xooil.elzup|MAGIC PHOTO PUZZLE|spyware
com.young.photoeditor.cartooneditorapp|Cartoon Effects Photo Editor|spyware
com.yunlinan.photoeditorwall|Photo Editor Wall|spyware
com.yurpdpvxnybmlgh|SpyHuman|stalkerware
com.yvpnproxy.freemaster|Y VPN Master|spyware
com.zkftwsel.fqnoquuv|AndroidPolice|stalkerware
com.zkftwsel.fqnoquuv|KidLogger|stalkerware
com.zoomate.vpn.proxy.free|ZooMate VPN Proxy|spyware
core.framework|celSpy|stalkerware
core.framework|mSpy|stalkerware
core.update.framework|celSpy|stalkerware
core.update.framework|mSpy|stalkerware
crash.vila.touch.game|Vilatouch crash game|spyware
crash.vltcar.fungame.app|Vilatouch crash car|spyware
cybrook.trackview|TrackView|stalkerware
dell.scream.application|Scream|stalkerware
dell.scream.application|SpyNote|stalkerware
edu.virginia.cs.cs4720.ispy|ISpy|stalkerware
edu.virginia.cs.cs4720.ispy|Unknown|stalkerware
efexmsz.mzuooelftl|AndroidPolice|stalkerware
efexmsz.mzuooelftl|MonitorChecker / AndrMonitor / AndroidMon / Dromon|stalkerware
efexmsz.mzuooelftl|MonitorChecker|stalkerware
fka.ugsonrqogw|AndroidPolice|stalkerware
fod.loqpf|AndroidPolice|stalkerware
fod.loqpf|MonitorChecker|stalkerware
fpsgame.olshooter.threed.app|Online Shooter FPS|spyware
free.music.download.search.mp3.song.online.player|Free Music Downloader & Music Player|spyware
ftp.bomcarcing.crashcars|Crash Racing Game|spyware
ftp.camfilter.lovebeauty|Beauty Camera Filter|spyware
ftp.firattck.fpsgame|Action Flame FPS|spyware
ftp.piaoyi.racegames|Drift Sprint Racing Game|spyware
ftp.raceranger.gamepp|CityRanger Racing Game|spyware
funcam.fredonm.app|Thefun Camera|spyware
g.google.llc|MobileTrackerFree|stalkerware
game.deserthuting.app|Desert Hunting Game|spyware
game.trytospin.nipsotyrtll|Try to spin|spyware
googlesettings.setting|1TopSpy|stalkerware
googlesettings.setting|HelloSpy|stalkerware
ifk.ghumlh|AndroidPolice|stalkerware
ifk.ghumlh|MonitorChecker|stalkerware
iiw.orqjtwbkx|AndroidPolice|stalkerware
iiw.orqjtwbkx|MonitorChecker / AndrMonitor / AndroidMon / Dromon|stalkerware
iiw.orqjtwbkx|MonitorChecker|stalkerware
in.servidor.service|MeuSpy|stalkerware
in.spyapp.patanjali.android|PatanSpyApp|stalkerware
in.spyapp.patanjali.android|Unknown|stalkerware
inc.imonitor|iMonitorSpy|stalkerware
iqual.calculadora.pro|SpyMasterPro|stalkerware
ir.spy24.updater|Spy24|stalkerware
ir.spy24.wifi|Spy24|stalkerware
kenkbltcf.pwpwkvdwmjk|AndroidPolice|stalkerware
kenkbltcf.pwpwkvdwmjk|MonitorChecker|stalkerware
lookOut.Secure|MobiStealth|stalkerware
lunarzodiacg.besthoro|Lunar Zodiac Horoscope|spyware
m.mob.control|MobileTrackerFree|stalkerware
m.mob.service2020|MobileTrackerFree|stalkerware
m.mobile.control|SpyHuman|stalkerware
m.phone.control2020|MobileTrackerFree|stalkerware
m.protect.children|MobileTrackerFree|stalkerware
m.protect.parental|MobileTrackerFree|stalkerware
m.secu.children|MobileTrackerFree|stalkerware
m.security.parental|MobileTrackerFree|stalkerware
me.hawkshaw|AndroidSpyApp|stalkerware
me.hawkshaw|Unknown|stalkerware
med.mspy.mspy|celSpy|stalkerware
med.mspy.mspy|mSpy|stalkerware
media.callshow.vc.flash|Callshow Flash|spyware
media.grape.sdhnt.player|Grape Media Player|spyware
media.tean.music.appx|Tean Music Player|spyware
mg.locations.track5|OneLocator|stalkerware
mhu.bylbcwc|AndroidPolice|stalkerware
mhu.bylbcwc|MonitorChecker|stalkerware
mob.protect.children|MobileTrackerFree|stalkerware
mob.service.parental2020|MobileTrackerFree|stalkerware
mobile.controlparental2020|MobileTrackerFree|stalkerware
mobile.monitor.child2021|MobileTrackerFree|stalkerware
mobile.monitor.child2022|MobileTrackerFree|stalkerware
mobile.monitor.child2023|MobileTrackerFree|stalkerware
mobile.monitor.child2034|MobileTrackerFree|stalkerware
mobile.parental2021|MobileTrackerFree|stalkerware
mobile.protect.children2020|MobileTrackerFree|stalkerware
mobile.protect.children|MobileTrackerFree|stalkerware
muscle.loseweight.fitness.fatburning.exercise|Male Fitness 2020|spyware
net.androidcoreapp.androidbackup|Reptilicus|stalkerware
net.coolware.smart.camera.ultra|2022 Ultra Camera|spyware
net.cybrook.trackvieo|TrackView|stalkerware
net.cybrook.trackviep|TrackView|stalkerware
net.cybrook.trackvieq|TrackView|stalkerware
net.cybrook.trackvier|TrackView|stalkerware
net.cybrook.trackvies|TrackView|stalkerware
net.cybrook.trackviet|TrackView|stalkerware
net.cybrook.trackvieu|TrackView|stalkerware
net.cybrook.trackviev|TrackView|stalkerware
net.cybrook.trackview|Family Locator and Monitor - TrackView|stalkerware
net.cybrook.trackview|TrackView|stalkerware
net.cybrook.trackviex|TrackView|stalkerware
net.cybrook.trackviey|TrackView|stalkerware
